<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.26	07:45:00	1.23346	1.23356	1.23334	1.23347	548	0	19
2023.05.26	08:00:00	1.23348	1.23359	1.23315	1.23315	366	0	19
2023.05.26	08:15:00	1.23315	1.23420	1.23304	1.23395	493	0	19
2023.05.26	08:30:00	1.23395	1.23411	1.23376	1.23407	731	0	19
2023.05.26	08:45:00	1.23409	1.23409	1.23338	1.23371	657	0	19
2023.05.26	09:00:00	1.23370	1.23426	1.23306	1.23364	784	0	19
2023.05.26	09:15:00	1.23365	1.23495	1.23336	1.23486	801	0	19
2023.05.26	09:30:00	1.23485	1.23516	1.23464	1.23509	759	0	19
2023.05.26	09:45:00	1.23508	1.23508	1.23410	1.23417	654	0	19
2023.05.26	10:00:00	1.23416	1.23473	1.23359	1.23445	830	0	19
2023.05.26	10:15:00	1.23444	1.23515	1.23428	1.23492	809	0	19
2023.05.26	10:30:00	1.23491	1.23523	1.23403	1.23403	1179	0	19
2023.05.26	10:45:00	1.23402	1.23606	1.23383	1.23494	1055	0	19
2023.05.26	11:00:00	1.23493	1.23553	1.23466	1.23485	876	0	19
2023.05.26	11:15:00	1.23484	1.23544	1.23463	1.23524	838	0	19
2023.05.26	11:30:00	1.23523	1.23668	1.23496	1.23659	868	0	19
2023.05.26	11:45:00	1.23658	1.23683	1.23512	1.23527	617	0	19
2023.05.26	12:00:00	1.23525	1.23553	1.23454	1.23495	745	0	19
2023.05.26	12:15:00	1.23496	1.23573	1.23496	1.23563	702	0	19
2023.05.26	12:30:00	1.23562	1.23623	1.23535	1.23605	607	0	19
2023.05.26	12:45:00	1.23604	1.23619	1.23534	1.23604	705	0	19
2023.05.26	13:00:00	1.23602	1.23607	1.23532	1.23534	857	0	19
2023.05.26	13:15:00	1.23535	1.23658	1.23512	1.23657	785	0	19
2023.05.26	13:30:00	1.23654	1.23767	1.23633	1.23741	680	0	19
2023.05.26	13:45:00	1.23739	1.23788	1.23714	1.23773	745	0	19
2023.05.26	14:00:00	1.23774	1.23835	1.23732	1.23833	732	0	19
2023.05.26	14:15:00	1.23832	1.23870	1.23792	1.23803	792	0	19
2023.05.26	14:30:00	1.23804	1.23944	1.23791	1.23871	640	0	19
2023.05.26	14:45:00	1.23866	1.23877	1.23791	1.23863	769	0	19
2023.05.26	15:00:00	1.23864	1.23885	1.23822	1.23856	849	0	19
2023.05.26	15:15:00	1.23857	1.23893	1.23817	1.23860	911	0	19
2023.05.26	15:30:00	1.23859	1.23898	1.23553	1.23575	2188	0	19
2023.05.26	15:45:00	1.23573	1.23716	1.23543	1.23705	1487	0	19
2023.05.26	16:00:00	1.23703	1.23808	1.23645	1.23654	1402	0	19
2023.05.26	16:15:00	1.23655	1.23668	1.23514	1.23592	1168	0	19
2023.05.26	16:30:00	1.23592	1.23615	1.23502	1.23572	1289	0	19
2023.05.26	16:45:00	1.23573	1.23580	1.23423	1.23459	1038	0	19
2023.05.26	17:00:00	1.23472	1.23646	1.23472	1.23521	1770	0	19
2023.05.26	17:15:00	1.23523	1.23615	1.23485	1.23532	1244	0	19
2023.05.26	17:30:00	1.23532	1.23544	1.23243	1.23253	1481	0	19
2023.05.26	17:45:00	1.23254	1.23379	1.23202	1.23308	1723	0	19
2023.05.26	18:00:00	1.23310	1.23359	1.23213	1.23263	1287	0	19
2023.05.26	18:15:00	1.23265	1.23313	1.23217	1.23258	1007	0	19
2023.05.26	18:30:00	1.23257	1.23358	1.23256	1.23295	923	0	19
2023.05.26	18:45:00	1.23294	1.23397	1.23288	1.23385	882	0	19
2023.05.26	19:00:00	1.23383	1.23428	1.23375	1.23408	692	0	19
2023.05.26	19:15:00	1.23408	1.23438	1.23365	1.23428	641	0	19
2023.05.26	19:30:00	1.23428	1.23477	1.23413	1.23426	378	0	19
2023.05.26	19:45:00	1.23431	1.23489	1.23423	1.23427	358	0	19
2023.05.26	20:00:00	1.23430	1.23498	1.23428	1.23493	387	0	19
2023.05.26	20:15:00	1.23491	1.23506	1.23426	1.23435	464	0	19
2023.05.26	20:30:00	1.23434	1.23466	1.23425	1.23455	427	0	19
2023.05.26	20:45:00	1.23453	1.23480	1.23429	1.23476	447	0	19
2023.05.26	21:00:00	1.23477	1.23510	1.23444	1.23509	473	0	19
2023.05.26	21:15:00	1.23514	1.23529	1.23493	1.23525	260	0	19
2023.05.26	21:30:00	1.23526	1.23560	1.23495	1.23496	413	0	19
2023.05.26	21:45:00	1.23497	1.23526	1.23475	1.23496	387	0	19
2023.05.26	22:00:00	1.23496	1.23528	1.23494	1.23509	403	0	19
2023.05.26	22:15:00	1.23508	1.23519	1.23474	1.23476	315	0	19
2023.05.26	22:30:00	1.23474	1.23513	1.23465	1.23496	379	0	19
2023.05.26	22:45:00	1.23496	1.23507	1.23464	1.23505	499	0	19
2023.05.26	23:00:00	1.23504	1.23515	1.23474	1.23487	325	0	19
2023.05.26	23:15:00	1.23487	1.23505	1.23487	1.23496	280	0	19
2023.05.26	23:30:00	1.23496	1.23497	1.23467	1.23474	301	0	19
2023.05.26	23:45:00	1.23474	1.23515	1.23426	1.23426	758	0	19
2023.05.29	00:00:00	1.23369	1.23402	1.23315	1.23382	36	0	58
2023.05.29	00:15:00	1.23399	1.23446	1.23359	1.23418	39	0	32
2023.05.29	00:30:00	1.23443	1.23478	1.23443	1.23463	34	0	47
2023.05.29	00:45:00	1.23463	1.23464	1.23462	1.23464	13	0	62
2023.05.29	01:00:00	1.23448	1.23511	1.23432	1.23484	240	0	19
2023.05.29	01:15:00	1.23491	1.23492	1.23471	1.23482	562	0	19
2023.05.29	01:30:00	1.23482	1.23482	1.23445	1.23451	501	0	21
2023.05.29	01:45:00	1.23451	1.23458	1.23435	1.23456	200	0	19
2023.05.29	02:00:00	1.23457	1.23465	1.23427	1.23461	486	0	19
2023.05.29	02:15:00	1.23459	1.23479	1.23447	1.23464	247	0	19
2023.05.29	02:30:00	1.23464	1.23468	1.23440	1.23453	272	0	19
2023.05.29	02:45:00	1.23453	1.23476	1.23442	1.23442	433	0	19
2023.05.29	03:00:00	1.23444	1.23447	1.23409	1.23429	504	0	19
2023.05.29	03:15:00	1.23430	1.23438	1.23411	1.23412	528	0	19
2023.05.29	03:30:00	1.23413	1.23429	1.23405	1.23420	312	0	19
2023.05.29	03:45:00	1.23420	1.23457	1.23412	1.23454	240	0	19
2023.05.29	04:00:00	1.23454	1.23492	1.23426	1.23486	413	0	19
2023.05.29	04:15:00	1.23485	1.23548	1.23484	1.23546	394	0	19
2023.05.29	04:30:00	1.23547	1.23552	1.23488	1.23492	401	0	19
2023.05.29	04:45:00	1.23493	1.23519	1.23485	1.23516	486	0	19
2023.05.29	05:00:00	1.23516	1.23570	1.23506	1.23535	556	0	19
2023.05.29	05:15:00	1.23535	1.23546	1.23525	1.23534	356	0	19
2023.05.29	05:30:00	1.23535	1.23551	1.23523	1.23529	406	0	19
2023.05.29	05:45:00	1.23530	1.23532	1.23486	1.23494	323	0	19
2023.05.29	06:00:00	1.23495	1.23503	1.23476	1.23487	394	0	19
2023.05.29	06:15:00	1.23488	1.23497	1.23474	1.23475	291	0	19
2023.05.29	06:30:00	1.23474	1.23487	1.23442	1.23444	281	0	19
2023.05.29	06:45:00	1.23444	1.23475	1.23441	1.23463	259	0	19
2023.05.29	07:00:00	1.23464	1.23487	1.23453	1.23485	227	0	19
2023.05.29	07:15:00	1.23485	1.23498	1.23477	1.23487	182	0	19
2023.05.29	07:30:00	1.23486	1.23515	1.23476	1.23508	318	0	19
2023.05.29	07:45:00	1.23509	1.23549	1.23509	1.23546	444	0	19
2023.05.29	08:00:00	1.23546	1.23574	1.23535	1.23569	374	0	19
2023.05.29	08:15:00	1.23570	1.23574	1.23553	1.23563	184	0	19
2023.05.29	08:30:00	1.23564	1.23564	1.23514	1.23535	354	0	19
2023.05.29	08:45:00	1.23535	1.23559	1.23504	1.23544	495	0	19
2023.05.29	09:00:00	1.23546	1.23623	1.23538	1.23604	541	0	19
2023.05.29	09:15:00	1.23595	1.23667	1.23593	1.23665	585	0	19
2023.05.29	09:30:00	1.23665	1.23707	1.23656	1.23674	478	0	19
2023.05.29	09:45:00	1.23675	1.23707	1.23654	1.23664	359	0	19
2023.05.29	10:00:00	1.23664	1.23664	1.23516	1.23594	741	0	19
2023.05.29	10:15:00	1.23594	1.23630	1.23514	1.23515	732	0	19
2023.05.29	10:30:00	1.23514	1.23525	1.23388	1.23418	709	0	19
2023.05.29	10:45:00	1.23419	1.23435	1.23341	1.23394	656	0	19
2023.05.29	11:00:00	1.23395	1.23441	1.23348	1.23425	843	0	19
2023.05.29	11:15:00	1.23426	1.23478	1.23408	1.23476	535	0	19
2023.05.29	11:30:00	1.23476	1.23476	1.23443	1.23475	629	0	19
2023.05.29	11:45:00	1.23475	1.23507	1.23447	1.23456	516	0	19
2023.05.29	12:00:00	1.23455	1.23455	1.23389	1.23401	433	0	19
2023.05.29	12:15:00	1.23399	1.23460	1.23381	1.23410	571	0	19
2023.05.29	12:30:00	1.23411	1.23432	1.23391	1.23411	563	0	19
2023.05.29	12:45:00	1.23414	1.23459	1.23393	1.23442	482	0	19
2023.05.29	13:00:00	1.23442	1.23486	1.23438	1.23447	453	0	19
2023.05.29	13:15:00	1.23449	1.23461	1.23419	1.23448	407	0	19
2023.05.29	13:30:00	1.23449	1.23477	1.23433	1.23437	448	0	19
2023.05.29	13:45:00	1.23437	1.23453	1.23409	1.23445	428	0	19
2023.05.29	14:00:00	1.23446	1.23459	1.23425	1.23458	330	0	19
2023.05.29	14:15:00	1.23458	1.23461	1.23416	1.23459	455	0	19
2023.05.29	14:30:00	1.23458	1.23517	1.23436	1.23459	520	0	19
2023.05.29	14:45:00	1.23460	1.23472	1.23388	1.23392	480	0	19
2023.05.29	15:00:00	1.23392	1.23430	1.23386	1.23405	560	0	19
2023.05.29	15:15:00	1.23407	1.23420	1.23396	1.23407	457	0	19
2023.05.29	15:30:00	1.23407	1.23410	1.23355	1.23376	524	0	19
2023.05.29	15:45:00	1.23375	1.23457	1.23358	1.23457	476	0	19
2023.05.29	16:00:00	1.23458	1.23469	1.23434	1.23449	685	0	19
2023.05.29	16:15:00	1.23448	1.23476	1.23416	1.23456	442	0	19
2023.05.29	16:30:00	1.23457	1.23464	1.23425	1.23427	307	0	19
2023.05.29	16:45:00	1.23428	1.23459	1.23418	1.23450	307	0	19
2023.05.29	17:00:00	1.23450	1.23460	1.23440	1.23450	220	0	19
2023.05.29	17:15:00	1.23451	1.23475	1.23436	1.23467	275	0	19
2023.05.29	17:30:00	1.23466	1.23498	1.23457	1.23467	297	0	19
2023.05.29	17:45:00	1.23474	1.23520	1.23460	1.23505	460	0	19
2023.05.29	18:00:00	1.23505	1.23550	1.23501	1.23527	427	0	19
2023.05.29	18:15:00	1.23525	1.23527	1.23501	1.23506	199	0	19
2023.05.29	18:30:00	1.23505	1.23562	1.23505	1.23556	235	0	19
2023.05.29	18:45:00	1.23557	1.23615	1.23555	1.23605	301	0	19
2023.05.29	19:00:00	1.23606	1.23608	1.23576	1.23585	165	0	19
2023.05.29	19:15:00	1.23585	1.23588	1.23555	1.23556	136	0	19
2023.05.29	19:30:00	1.23555	1.23596	1.23555	1.23595	88	0	19
2023.05.29	19:45:00	1.23596	1.23605	1.23584	1.23585	184	0	20
2023.05.29	20:00:00	1.23586	1.23608	1.23586	1.23604	335	0	20
2023.05.29	20:15:00	1.23605	1.23607	1.23587	1.23588	146	0	21
2023.05.29	20:30:00	1.23588	1.23595	1.23585	1.23592	163	0	22
2023.05.29	20:45:00	1.23592	1.23594	1.23585	1.23585	86	0	22
2023.05.29	21:00:00	1.23584	1.23587	1.23572	1.23574	76	0	19
2023.05.29	21:15:00	1.23574	1.23585	1.23574	1.23575	144	0	19
2023.05.29	21:30:00	1.23576	1.23586	1.23572	1.23574	431	0	19
2023.05.29	21:45:00	1.23574	1.23575	1.23558	1.23564	35	0	22
2023.05.29	22:00:00	1.23564	1.23567	1.23555	1.23566	132	0	22
2023.05.29	22:15:00	1.23565	1.23569	1.23564	1.23567	700	0	20
2023.05.29	22:30:00	1.23566	1.23575	1.23555	1.23556	469	0	19
2023.05.29	22:45:00	1.23555	1.23564	1.23549	1.23554	140	0	19
2023.05.29	23:00:00	1.23554	1.23558	1.23542	1.23549	345	0	19
2023.05.29	23:15:00	1.23550	1.23561	1.23527	1.23528	209	0	19
2023.05.29	23:30:00	1.23528	1.23557	1.23528	1.23545	994	0	21
2023.05.29	23:45:00	1.23545	1.23553	1.23471	1.23471	197	0	20
2023.05.30	00:00:00	1.23454	1.23502	1.23454	1.23460	37	0	106
2023.05.30	00:15:00	1.23460	1.23504	1.23455	1.23463	31	0	76
2023.05.30	00:30:00	1.23469	1.23547	1.23446	1.23547	130	0	46
2023.05.30	00:45:00	1.23547	1.23547	1.23531	1.23545	46	0	67
2023.05.30	01:00:00	1.23515	1.23568	1.23511	1.23559	161	0	21
2023.05.30	01:15:00	1.23559	1.23577	1.23536	1.23541	109	0	19
2023.05.30	01:30:00	1.23541	1.23569	1.23535	1.23552	621	0	21
2023.05.30	01:45:00	1.23553	1.23561	1.23543	1.23546	408	0	22
2023.05.30	02:00:00	1.23544	1.23548	1.23526	1.23529	405	0	20
2023.05.30	02:15:00	1.23529	1.23529	1.23511	1.23527	354	0	19
2023.05.30	02:30:00	1.23527	1.23527	1.23477	1.23499	381	0	19
2023.05.30	02:45:00	1.23500	1.23500	1.23461	1.23467	495	0	19
2023.05.30	03:00:00	1.23465	1.23611	1.23430	1.23577	801	0	19
2023.05.30	03:15:00	1.23582	1.23588	1.23537	1.23546	553	0	19
2023.05.30	03:30:00	1.23548	1.23602	1.23545	1.23594	508	0	19
2023.05.30	03:45:00	1.23595	1.23624	1.23554	1.23599	767	0	19
2023.05.30	04:00:00	1.23599	1.23657	1.23598	1.23653	606	0	19
2023.05.30	04:15:00	1.23651	1.23674	1.23628	1.23666	637	0	19
2023.05.30	04:30:00	1.23667	1.23780	1.23657	1.23721	700	0	19
2023.05.30	04:45:00	1.23719	1.23739	1.23701	1.23726	645	0	19
2023.05.30	05:00:00	1.23726	1.23761	1.23693	1.23710	540	0	19
2023.05.30	05:15:00	1.23710	1.23710	1.23679	1.23689	367	0	19
2023.05.30	05:30:00	1.23689	1.23690	1.23643	1.23650	601	0	19
2023.05.30	05:45:00	1.23649	1.23686	1.23649	1.23668	407	0	19
2023.05.30	06:00:00	1.23670	1.23673	1.23556	1.23576	557	0	19
2023.05.30	06:15:00	1.23577	1.23579	1.23489	1.23498	651	0	19
2023.05.30	06:30:00	1.23499	1.23502	1.23424	1.23460	703	0	19
2023.05.30	06:45:00	1.23459	1.23499	1.23451	1.23479	546	0	19
2023.05.30	07:00:00	1.23479	1.23490	1.23458	1.23489	536	0	19
2023.05.30	07:15:00	1.23486	1.23510	1.23468	1.23499	408	0	19
2023.05.30	07:30:00	1.23499	1.23531	1.23491	1.23522	390	0	19
2023.05.30	07:45:00	1.23523	1.23563	1.23519	1.23561	587	0	19
2023.05.30	08:00:00	1.23560	1.23564	1.23516	1.23526	523	0	19
2023.05.30	08:15:00	1.23524	1.23544	1.23371	1.23397	855	0	19
2023.05.30	08:30:00	1.23399	1.23417	1.23348	1.23358	926	0	19
2023.05.30	08:45:00	1.23353	1.23353	1.23267	1.23304	1020	0	19
2023.05.30	09:00:00	1.23310	1.23371	1.23264	1.23301	1135	0	19
2023.05.30	09:15:00	1.23302	1.23361	1.23289	1.23330	776	0	19
2023.05.30	09:30:00	1.23330	1.23414	1.23327	1.23380	956	0	19
2023.05.30	09:45:00	1.23379	1.23485	1.23378	1.23472	666	0	19
2023.05.30	10:00:00	1.23465	1.23521	1.23387	1.23418	1213	0	19
2023.05.30	10:15:00	1.23419	1.23502	1.23397	1.23466	1058	0	19
2023.05.30	10:30:00	1.23467	1.23495	1.23407	1.23488	807	0	19
2023.05.30	10:45:00	1.23490	1.23548	1.23446	1.23548	931	0	19
2023.05.30	11:00:00	1.23547	1.23594	1.23536	1.23577	980	0	19
2023.05.30	11:15:00	1.23578	1.23636	1.23538	1.23607	752	0	19
2023.05.30	11:30:00	1.23606	1.23655	1.23563	1.23655	747	0	19
2023.05.30	11:45:00	1.23655	1.23778	1.23655	1.23755	916	0	19
2023.05.30	12:00:00	1.23756	1.23762	1.23675	1.23715	1253	0	19
2023.05.30	12:15:00	1.23716	1.24082	1.23716	1.24082	1361	0	19
2023.05.30	12:30:00	1.24084	1.24182	1.24039	1.24103	1176	0	19
2023.05.30	12:45:00	1.24103	1.24203	1.24065	1.24136	1035	0	19
2023.05.30	13:00:00	1.24135	1.24284	1.24134	1.24183	1192	0	19
2023.05.30	13:15:00	1.24183	1.24232	1.24171	1.24197	692	0	19
2023.05.30	13:30:00	1.24197	1.24266	1.24193	1.24235	706	0	19
2023.05.30	13:45:00	1.24236	1.24285	1.24197	1.24263	787	0	19
2023.05.30	14:00:00	1.24264	1.24309	1.24212	1.24273	675	0	19
2023.05.30	14:15:00	1.24272	1.24285	1.24177	1.24186	741	0	19
2023.05.30	14:30:00	1.24189	1.24348	1.24181	1.24280	1063	0	19
2023.05.30	14:45:00	1.24280	1.24358	1.24249	1.24334	948	0	19
2023.05.30	15:00:00	1.24336	1.24454	1.24326	1.24428	861	0	19
2023.05.30	15:15:00	1.24429	1.24447	1.24297	1.24324	1033	0	19
2023.05.30	15:30:00	1.24325	1.24360	1.24276	1.24354	691	0	19
2023.05.30	15:45:00	1.24353	1.24356	1.24216	1.24223	897	0	19
2023.05.30	16:00:00	1.24224	1.24319	1.24174	1.24284	1058	0	19
2023.05.30	16:15:00	1.24283	1.24388	1.24272	1.24360	902	0	19
2023.05.30	16:30:00	1.24361	1.24380	1.24239	1.24264	1341	0	19
2023.05.30	16:45:00	1.24265	1.24386	1.24252	1.24274	1087	0	19
2023.05.30	17:00:00	1.24270	1.24310	1.24172	1.24195	1579	0	19
2023.05.30	17:15:00	1.24195	1.24212	1.24076	1.24114	1201	0	19
2023.05.30	17:30:00	1.24114	1.24268	1.24102	1.24114	1348	0	19
2023.05.30	17:45:00	1.24114	1.24129	1.24011	1.24081	1255	0	19
2023.05.30	18:00:00	1.24080	1.24105	1.24020	1.24065	996	0	19
2023.05.30	18:15:00	1.24064	1.24091	1.24007	1.24027	862	0	19
2023.05.30	18:30:00	1.24026	1.24107	1.24026	1.24046	793	0	19
2023.05.30	18:45:00	1.24044	1.24047	1.23959	1.24004	571	0	19
2023.05.30	19:00:00	1.24005	1.24019	1.23924	1.23995	726	0	19
2023.05.30	19:15:00	1.23994	1.24068	1.23990	1.24035	764	0	19
2023.05.30	19:30:00	1.24034	1.24046	1.23976	1.23979	728	0	19
2023.05.30	19:45:00	1.23976	1.24050	1.23967	1.23971	594	0	19
2023.05.30	20:00:00	1.23969	1.23977	1.23872	1.23900	636	0	19
2023.05.30	20:15:00	1.23902	1.23928	1.23875	1.23877	456	0	19
2023.05.30	20:30:00	1.23876	1.23891	1.23845	1.23879	563	0	19
2023.05.30	20:45:00	1.23878	1.23887	1.23850	1.23864	608	0	19
2023.05.30	21:00:00	1.23863	1.23870	1.23827	1.23860	537	0	19
2023.05.30	21:15:00	1.23860	1.23889	1.23855	1.23880	558	0	19
2023.05.30	21:30:00	1.23881	1.23909	1.23879	1.23908	415	0	19
2023.05.30	21:45:00	1.23906	1.23936	1.23899	1.23911	437	0	19
2023.05.30	22:00:00	1.23910	1.23975	1.23897	1.23973	642	0	19
2023.05.30	22:15:00	1.23973	1.24021	1.23959	1.24007	644	0	19
2023.05.30	22:30:00	1.24008	1.24050	1.24006	1.24041	447	0	19
2023.05.30	22:45:00	1.24037	1.24080	1.24037	1.24079	585	0	19
2023.05.30	23:00:00	1.24072	1.24072	1.24037	1.24052	361	0	19
2023.05.30	23:15:00	1.24053	1.24078	1.24044	1.24070	275	0	19
2023.05.30	23:30:00	1.24070	1.24108	1.24070	1.24099	183	0	19
2023.05.30	23:45:00	1.24095	1.24122	1.24060	1.24060	241	0	19
2023.05.31	00:00:00	1.23964	1.24049	1.23964	1.24048	38	0	92
2023.05.31	00:15:00	1.24047	1.24094	1.24042	1.24094	35	0	42
2023.05.31	00:30:00	1.24100	1.24114	1.24095	1.24114	31	0	48
2023.05.31	00:45:00	1.24116	1.24120	1.24103	1.24120	28	0	33
2023.05.31	01:00:00	1.24117	1.24120	1.24073	1.24074	176	0	19
2023.05.31	01:15:00	1.24072	1.24079	1.24054	1.24066	283	0	19
2023.05.31	01:30:00	1.24066	1.24079	1.24066	1.24075	112	0	20
2023.05.31	01:45:00	1.24075	1.24081	1.24065	1.24069	102	0	19
2023.05.31	02:00:00	1.24070	1.24090	1.24067	1.24082	182	0	19
2023.05.31	02:15:00	1.24084	1.24114	1.24083	1.24106	161	0	19
2023.05.31	02:30:00	1.24105	1.24115	1.24094	1.24097	181	0	19
2023.05.31	02:45:00	1.24097	1.24117	1.24072	1.24112	256	0	19
2023.05.31	03:00:00	1.24113	1.24133	1.24060	1.24060	522	0	19
2023.05.31	03:15:00	1.24061	1.24102	1.24040	1.24071	408	0	19
2023.05.31	03:30:00	1.24071	1.24092	1.24051	1.24082	245	0	19
2023.05.31	03:45:00	1.24082	1.24253	1.24062	1.24214	618	0	19
2023.05.31	04:00:00	1.24212	1.24220	1.24160	1.24181	427	0	19
2023.05.31	04:15:00	1.24181	1.24195	1.24140	1.24151	410	0	19
2023.05.31	04:30:00	1.24150	1.24203	1.23995	1.24001	1095	0	19
2023.05.31	04:45:00	1.24001	1.24008	1.23960	1.23964	743	0	19
2023.05.31	05:00:00	1.23962	1.23990	1.23902	1.23932	831	0	19
2023.05.31	05:15:00	1.23931	1.23942	1.23900	1.23911	587	0	19
2023.05.31	05:30:00	1.23912	1.23923	1.23897	1.23922	403	0	19
2023.05.31	05:45:00	1.23921	1.23934	1.23903	1.23923	492	0	19
2023.05.31	06:00:00	1.23924	1.23931	1.23887	1.23889	326	0	19
2023.05.31	06:15:00	1.23889	1.23894	1.23844	1.23879	334	0	19
2023.05.31	06:30:00	1.23879	1.23893	1.23810	1.23890	423	0	19
2023.05.31	06:45:00	1.23892	1.23892	1.23859	1.23873	222	0	19
2023.05.31	07:00:00	1.23872	1.23888	1.23842	1.23882	302	0	19
2023.05.31	07:15:00	1.23882	1.23909	1.23879	1.23891	326	0	19
2023.05.31	07:30:00	1.23894	1.23912	1.23880	1.23881	294	0	19
2023.05.31	07:45:00	1.23880	1.23928	1.23872	1.23913	290	0	19
2023.05.31	08:00:00	1.23912	1.23912	1.23859	1.23894	437	0	19
2023.05.31	08:15:00	1.23898	1.23950	1.23870	1.23870	521	0	19
2023.05.31	08:30:00	1.23874	1.23889	1.23796	1.23876	1019	0	19
2023.05.31	08:45:00	1.23869	1.23985	1.23864	1.23962	760	0	19
2023.05.31	09:00:00	1.23968	1.23973	1.23861	1.23872	1006	0	19
2023.05.31	09:15:00	1.23875	1.23916	1.23770	1.23781	750	0	19
2023.05.31	09:30:00	1.23780	1.23865	1.23739	1.23812	689	0	19
2023.05.31	09:45:00	1.23811	1.23850	1.23744	1.23749	879	0	19
2023.05.31	10:00:00	1.23743	1.23769	1.23632	1.23660	1131	0	19
2023.05.31	10:15:00	1.23661	1.23762	1.23638	1.23713	967	0	19
2023.05.31	10:30:00	1.23713	1.23728	1.23621	1.23661	911	0	19
2023.05.31	10:45:00	1.23660	1.23668	1.23597	1.23604	909	0	19
2023.05.31	11:00:00	1.23605	1.23641	1.23504	1.23525	1165	0	19
2023.05.31	11:15:00	1.23534	1.23634	1.23533	1.23604	939	0	19
2023.05.31	11:30:00	1.23605	1.23626	1.23552	1.23558	773	0	19
2023.05.31	11:45:00	1.23561	1.23565	1.23472	1.23514	997	0	19
2023.05.31	12:00:00	1.23520	1.23623	1.23487	1.23511	979	0	19
2023.05.31	12:15:00	1.23511	1.23614	1.23493	1.23604	773	0	19
2023.05.31	12:30:00	1.23604	1.23689	1.23568	1.23676	699	0	19
2023.05.31	12:45:00	1.23677	1.23681	1.23572	1.23584	592	0	19
2023.05.31	13:00:00	1.23585	1.23616	1.23533	1.23536	647	0	19
2023.05.31	13:15:00	1.23539	1.23606	1.23521	1.23573	640	0	19
2023.05.31	13:30:00	1.23573	1.23674	1.23570	1.23655	692	0	19
2023.05.31	13:45:00	1.23654	1.23676	1.23574	1.23658	808	0	19
2023.05.31	14:00:00	1.23659	1.23667	1.23593	1.23632	786	0	19
2023.05.31	14:15:00	1.23633	1.23726	1.23630	1.23708	665	0	19
2023.05.31	14:30:00	1.23706	1.23741	1.23624	1.23625	570	0	19
2023.05.31	14:45:00	1.23624	1.23653	1.23581	1.23605	644	0	19
2023.05.31	15:00:00	1.23611	1.23700	1.23611	1.23692	625	0	19
2023.05.31	15:15:00	1.23691	1.23736	1.23621	1.23727	715	0	19
2023.05.31	15:30:00	1.23718	1.23736	1.23680	1.23704	612	0	19
2023.05.31	15:45:00	1.23705	1.23708	1.23616	1.23633	700	0	19
2023.05.31	16:00:00	1.23632	1.23709	1.23603	1.23674	781	0	19
2023.05.31	16:15:00	1.23674	1.23797	1.23667	1.23797	863	0	19
2023.05.31	16:30:00	1.23796	1.24122	1.23795	1.24083	1206	0	19
2023.05.31	16:45:00	1.24087	1.24110	1.23924	1.23959	1565	0	19
2023.05.31	17:00:00	1.23957	1.23960	1.23570	1.23579	2571	0	19
2023.05.31	17:15:00	1.23583	1.23689	1.23560	1.23677	2128	0	19
2023.05.31	17:30:00	1.23676	1.24005	1.23676	1.23902	1931	0	19
2023.05.31	17:45:00	1.23902	1.24044	1.23771	1.23923	2087	0	19
2023.05.31	18:00:00	1.23924	1.23952	1.23706	1.23778	1862	0	19
2023.05.31	18:15:00	1.23777	1.23885	1.23742	1.23854	1297	0	19
2023.05.31	18:30:00	1.23855	1.24099	1.23853	1.24096	1291	0	19
2023.05.31	18:45:00	1.24097	1.24131	1.23881	1.23928	1144	0	19
2023.05.31	19:00:00	1.23929	1.23949	1.23751	1.23777	1114	0	19
2023.05.31	19:15:00	1.23778	1.23876	1.23754	1.23875	857	0	19
2023.05.31	19:30:00	1.23874	1.23913	1.23836	1.23844	773	0	19
2023.05.31	19:45:00	1.23844	1.23878	1.23793	1.23856	717	0	19
2023.05.31	20:00:00	1.23857	1.23944	1.23802	1.23915	730	0	19
2023.05.31	20:15:00	1.23915	1.24014	1.23906	1.24007	801	0	19
2023.05.31	20:30:00	1.24008	1.24237	1.24002	1.24215	1176	0	19
2023.05.31	20:45:00	1.24217	1.24234	1.24158	1.24179	1034	0	19
2023.05.31	21:00:00	1.24181	1.24267	1.24175	1.24249	928	0	19
2023.05.31	21:15:00	1.24249	1.24356	1.24245	1.24351	849	0	19
2023.05.31	21:30:00	1.24352	1.24358	1.24316	1.24345	704	0	19
2023.05.31	21:45:00	1.24344	1.24347	1.24211	1.24213	935	0	19
2023.05.31	22:00:00	1.24208	1.24228	1.24146	1.24224	750	0	19
2023.05.31	22:15:00	1.24221	1.24235	1.24154	1.24184	677	0	19
2023.05.31	22:30:00	1.24185	1.24320	1.24166	1.24308	784	0	19
2023.05.31	22:45:00	1.24307	1.24386	1.24278	1.24357	884	0	19
2023.05.31	23:00:00	1.24358	1.24409	1.24343	1.24352	571	0	19
2023.05.31	23:15:00	1.24353	1.24422	1.24346	1.24377	374	0	19
2023.05.31	23:30:00	1.24379	1.24382	1.24359	1.24363	270	0	19
2023.05.31	23:45:00	1.24363	1.24433	1.24357	1.24371	464	0	19
2023.06.01	00:00:00	1.24355	1.24355	1.24269	1.24302	38	0	92
2023.06.01	00:15:00	1.24303	1.24409	1.24303	1.24328	55	0	40
2023.06.01	00:30:00	1.24325	1.24371	1.24325	1.24357	49	0	44
